Date,Time,Dir deg,WSMDir deg,WSK,WSMK kph,AvgTemp C,AvgRh %,AvgBP mbar,Rain mm,AvgSR W/m^2,Batt V,Spanel V
2005 Abr 03,2:40,313,307,8.3,10.8,16.1,99,1010.4,0,-3, , 
2005 Abr 03,2:50,314,317,9.5,13.7,16,100,1010.4,0,-3, , 
2005 Abr 03,3:00,321,336,6.4,10.2,15.9,100,1010.4,0,-3,12.9,0
2005 Abr 03,3:10,328,318,7.2,12.5,15.9,100,1010.5,0,-2, , 
2005 Abr 03,3:20,334,326,7.1,11.4,16,100,1010.5,0,-2, , 
2005 Abr 03,3:30,332,325,7.5,12.5,16,100,1010.6,0,-2, , 
2005 Abr 03,3:40,343,343,8.6,14.3,15.9,100,1010.6,0,-3, , 
2005 Abr 03,3:50,334,334,6.6,10.8,15.9,100,1010.8,0,-3, , 
2005 Abr 03,4:00,333,332,4.5,7.4,15.7,100,1010.9,0,-4, , 
2005 Abr 03,4:10,332,332,3.5,5.1,15.4,100,1010.9,0,-4, , 
2005 Abr 03,4:20,332,332,5.1,6.2,15.1,100,1011,0,-4, , 
2005 Abr 03,4:30,332,332,4,5.1,14.7,100,1011.1,0,-4, , 
2005 Abr 03,4:40,317,315,6.3,9.1,14.4,100,1011.2,0,-3, , 
2005 Abr 03,4:50,331,333,5.9,7.4,14.6,100,1011.3,0,-3, , 
2005 Abr 03,5:00,346,334,5.1,7.4,14.5,100,1011.2,0,-4, , 
2005 Abr 03,5:10,338,340,5.5,6.8,14.3,100,1011.3,0,-4, , 
2005 Abr 03,5:20,331,329,4.3,5.6,14.1,100,1011.3,0,-4, , 
2005 Abr 03,5:30,331,331,4.4,5.1,13.9,100,1011.4,0,-3, , 
2005 Abr 03,5:40,331,330,3.4,5.1,13.9,100,1011.2,0,-3, , 
2005 Abr 03,5:50,9,78,4.4,6.8,13.9,100,1011.1,0,-3, , 
2005 Abr 03,6:00,72,77,4,6.8,13.8,100,1011.2,0,-3,12.7,0
2005 Abr 03,6:10,84,87,4.5,6.2,13.7,100,1011.1,0,-2, , 
2005 Abr 03,6:20,68,68,2.7,4.5,13.5,100,1011.2,0,-2, , 
2005 Abr 03,6:30,68,68,2.4,3.3,13.6,100,1011.3,0,-1, , 
2005 Abr 03,6:40,68,68,2.1,3.3,13.7,100,1011.3,0,-1, , 
2005 Abr 03,6:50,332,328,3.6,5.1,14,100,1011.3,0,-1, , 
2005 Abr 03,7:00,322,323,3.9,5.6,14.2,100,1011.3,0,-1, , 
2005 Abr 03,7:10,335,347,5.2,7.4,14.2,100,1011.4,0,-1, , 
2005 Abr 03,7:20,352,346,6.3,9.1,14.3,100,1011.4,0,-1, , 
2005 Abr 03,7:30,355,346,6.3,10.2,14.5,100,1011.4,0,-1, , 
2005 Abr 03,7:40,6,1,6.9,10.8,14.6,100,1011.3,0,-2, , 
2005 Abr 03,7:50,17,27,6.2,9.1,14.5,100,1011.3,0,-1, , 
2005 Abr 03,8:00,32,43,6.1,9.1,14.4,100,1011.3,0,-2, , 
2005 Abr 03,8:10,59,67,4.8,7.4,14.2,100,1011.2,0,-2, , 
2005 Abr 03,8:20,83,101,4.8,6.2,14.1,100,1011.1,0,-2, , 
2005 Abr 03,8:30,46,54,4.5,6.2,14.1,100,1010.9,0,-2, , 
2005 Abr 03,8:40,348,345,1.7,2.8,13.9,100,1011,0,-2, , 
2005 Abr 03,8:50,345,345,1.9,3.3,13.8,100,1010.9,0,-2, , 
2005 Abr 03,9:00,345,345,2.8,3.9,13.7,100,1010.9,0,-2,12.7,0
2005 Abr 03,9:10,345,344,1.7,2.8,13.7,100,1010.8,0,-2, , 
2005 Abr 03,9:20,345,345,2.2,3.9,13.6,100,1010.6,0,-2, , 
2005 Abr 03,9:30,345,345,2.3,3.9,13.6,100,1010.4,0,-2, , 
2005 Abr 03,9:40,355,105,2.5,5.6,13.5,100,1010.2,0,-2, , 
2005 Abr 03,9:50,68,89,3.6,5.1,13.3,100,1010.2,0,-2, , 
2005 Abr 03,10:00,67,78,3.8,5.1,13.2,100,1010.2,0,-2, , 
2005 Abr 03,10:10,69,85,3.4,5.1,13.1,100,1010.3,0,-2, , 
2005 Abr 03,10:20,66,66,2.7,3.9,12.9,100,1010.4,0,-2, , 
2005 Abr 03,10:30,66,66,2.4,4.5,12.8,100,1010.3,0,-2, , 
2005 Abr 03,10:40,66,66,3.3,4.5,12.8,100,1010.3,0,-2, , 
2005 Abr 03,10:50,68,82,3.6,6.2,12.9,100,1010.2,0,-2, , 
2005 Abr 03,11:00,78,82,4.7,6.2,13,100,1010.1,0,-2, , 
2005 Abr 03,11:10,74,82,5,6.8,13,100,1010.1,0,-2, , 
2005 Abr 03,11:20,65,65,2.7,5.1,12.9,100,1010.3,0,-2, , 
2005 Abr 03,11:30,56,50,3.2,5.1,12.9,100,1010.3,0,-1, , 
2005 Abr 03,11:40,69,77,2.2,3.3,12.9,100,1010.4,0,-2, , 
2005 Abr 03,11:50,59,52,1.7,2.2,13,100,1010.4,0,-1, , 
2005 Abr 03,12:00,53,60,2.6,5.1,13.1,100,1010.4,0,-1,12.7,0
2005 Abr 03,12:10,60,62,1.6,2.2,13.3,100,1010.4,0,-1, , 
2005 Abr 03,12:20,61,63,2.7,4.5,13.4,100,1010.5,0,-1, , 
2005 Abr 03,12:30,331,284,2.7,5.6,13.5,100,1010.6,0,-2, , 
2005 Abr 03,12:40,0,353,3.5,5.6,13.5,100,1010.7,0,-2, , 
2005 Abr 03,12:50,344,328,2,3.9,13.5,100,1011,0,-2, , 
2005 Abr 03,13:00,335,354,3.4,7.4,13.5,100,1011,0,-1, , 
2005 Abr 03,13:10,343,345,6.7,9.7,13.8,100,1011.1,0,-1, , 
2005 Abr 03,13:20,342,346,5.4,7.4,14,99,1011.3,0,-2, , 
2005 Abr 03,13:30,346,340,6,8.5,14.1,98,1011.4,0,0, , 
2005 Abr 03,13:40,357,0,5.3,8.5,14.1,98,1011.3,0,2, , 
2005 Abr 03,13:50,21,35,4.9,7.4,14,98,1011.2,0,11, , 
2005 Abr 03,14:00,39,45,3.9,5.6,13.9,97,1011.3,0,23, , 
2005 Abr 03,14:10,54,54,4,6.8,13.7,97,1011.3,0,37, , 
2005 Abr 03,14:20,54,42,4.7,6.8,13.5,97,1011.4,0,52, , 
2005 Abr 03,14:30,71,78,4.1,6.2,13.3,97,1011.5,0,66, , 
2005 Abr 03,14:40,71,70,3,5.6,13.2,98,1011.8,0,82, , 
2005 Abr 03,14:50,64,339,2.4,5.1,13.4,99,1011.9,0,85, , 
2005 Abr 03,15:00,337,339,4.2,6.8,13.6,97,1012.1,0,73,12.7,13
2005 Abr 03,15:10,351,349,6.2,10.2,13.8,96,1012.2,0,73, , 
2005 Abr 03,15:20,346,22,4.1,6.2,14.1,95,1012.3,0,78, , 
2005 Abr 03,15:30,328,331,3.9,5.6,14.4,94,1012.5,0,83, , 
2005 Abr 03,15:40,314,292,7.9,13.1,14.6,94,1012.6,0,80, , 
2005 Abr 03,15:50,341,346,7.9,10.8,14.7,93,1012.7,0,69, , 
2005 Abr 03,16:00,341,343,6.4,9.1,14.7,92,1012.7,0,88, , 
2005 Abr 03,16:10,339,353,7.9,17.7,14.8,91,1012.7,0,136, , 
2005 Abr 03,16:20,333,342,10,14.3,15.1,90,1012.7,0,210, , 
2005 Abr 03,16:30,352,325,6.7,11.4,15.4,87,1012.7,0,285, , 
2005 Abr 03,16:40,311,309,8.2,13.1,15.6,86,1012.7,0,280, , 
2005 Abr 03,16:50,323,345,6.6,14.3,15.8,86,1012.8,0,489, , 
2005 Abr 03,17:00,351,346,6.9,10.8,16.5,83,1012.9,0,702, , 
2005 Abr 03,17:10,305,352,8.1,15.4,17,81,1013.1,0,508, , 
2005 Abr 03,17:20,317,299,9.3,17.2,17.4,79,1013.1,0,608, , 
2005 Abr 03,17:30,303,305,11.9,17.7,17.4,79,1013.1,0,809, , 
2005 Abr 03,17:40,298,304,12.2,19.5,17.4,78,1013.1,0,748, , 
2005 Abr 03,17:50,306,302,11.7,18.9,17.8,77,1013.1,0,892, , 
2005 Abr 03,18:00,289,294,10.6,15.4,17.9,76,1013.2,0,845,13.8,14.1
2005 Abr 03,18:10,296,257,11.9,20,18.2,74,1013.2,0,892, , 
2005 Abr 03,18:20,299,275,13.9,20.6,18.4,73,1013.3,0,906, , 
2005 Abr 03,18:30,285,304,11.6,20,18.3,73,1013.3,0,930, , 
2005 Abr 03,18:40,306,300,13.8,19.5,18.2,73,1013.3,0,926, , 
2005 Abr 03,18:50,307,288,11.7,20,18.3,73,1013.2,0,958, , 
2005 Abr 03,19:00,315,303,14,20.6,18.2,72,1013.1,0,941, , 
2005 Abr 03,19:10,299,293,14.2,24.1,18.4,72,1012.9,0,975, , 
2005 Abr 03,19:20,307,305,12.9,18.9,18.3,72,1012.8,0,927, , 
2005 Abr 03,19:30,312,268,11.9,20.6,18.5,71,1012.7,0,981, , 
2005 Abr 03,19:40,298,296,13,21.8,18.8,70,1012.7,0,922, , 
2005 Abr 03,19:50,299,305,16,29.2,18.7,70,1012.6,0,981, , 
2005 Abr 03,20:00,311,304,14.1,22.9,18.5,72,1012.7,0,950, , 
2005 Abr 03,20:10,296,310,16.5,24.6,18.6,71,1012.6,0,989, , 
2005 Abr 03,20:20,305,335,14.8,23.5,18.6,72,1012.6,0,963, , 
2005 Abr 03,20:30,293,297,16.8,23.5,18.7,71,1012.7,0,968, , 
2005 Abr 03,20:40,292,286,18,25.8,18.7,71,1012.8,0,989, , 
2005 Abr 03,20:50,300,304,19.6,27.5,18.6,72,1012.8,0,840, , 
2005 Abr 03,21:00,294,286,19.6,26.9,18.4,72,1012.9,0,926,13.9,14.2
2005 Abr 03,21:10,307,310,18.5,26.9,18.6,72,1012.9,0,761, , 
2005 Abr 03,21:20,313,307,20.2,29.2,18.4,73,1012.9,0,896, , 
2005 Abr 03,21:30,316,327,16.9,29.8,18.4,72,1012.8,0,841, , 
2005 Abr 03,21:40,306,303,18.5,31.6,18.4,72,1012.8,0,866, , 
2005 Abr 03,21:50,303,290,20.1,29.8,18.4,72,1012.8,0,866, , 
2005 Abr 03,22:00,313,303,20.2,29.8,18.3,73,1012.8,0,791, , 
2005 Abr 03,22:10,318,303,16.4,28.1,18.2,73,1012.7,0,784, , 
2005 Abr 03,22:20,323,336,15.7,23.5,18.4,72,1012.6,0,767, , 
2005 Abr 03,22:30,304,306,16.4,22.9,18.3,73,1012.4,0,718, , 
2005 Abr 03,22:40,304,304,15.3,24.1,18.4,72,1012.3,0,710, , 
2005 Abr 03,22:50,306,280,18.6,26.4,18.1,73,1012.2,0,672, , 
2005 Abr 03,23:00,308,297,17.6,26.4,18.1,73,1012.3,0,644, , 
2005 Abr 03,23:10,308,298,20.2,29.2,17.6,75,1012.3,0,514, , 
2005 Abr 03,23:20,317,300,17.7,23.5,17.6,76,1012.3,0,581, , 
2005 Abr 03,23:30,311,300,19.2,28.1,17.5,75,1012.3,0,525, , 
2005 Abr 03,23:40,309,305,19.3,28.1,17.4,76,1012.2,0,502, , 
2005 Abr 03,23:50,316,313,17.4,25.8,17.4,76,1012.2,0,461, , 
2005 Abr 04,0:00,317,312,17.4,26.9,17.3,76,1012.2,0,423,13.6,13.9
2005 Abr 04,0:10,314,321,18.3,28.1,17.1,76,1012.2,0,380, , 
2005 Abr 04,0:20,313,293,17.1,23.5,17.1,76,1012.1,0,341, , 
2005 Abr 04,0:30,310,312,17.3,27.5,17,77,1012.2,0,300, , 
2005 Abr 04,0:40,309,303,20.4,29.2,16.8,78,1012.2,0,261, , 
2005 Abr 04,0:50,315,321,17.6,25.8,16.5,79,1012.2,0,224, , 
2005 Abr 04,1:00,317,316,16,24.6,16.5,79,1012.2,0,189, , 
2005 Abr 04,1:10,317,306,16.6,22.9,16.4,80,1012.1,0,153, , 
2005 Abr 04,1:20,322,305,16.9,24.6,16.1,81,1012.2,0,117, , 
2005 Abr 04,1:30,315,301,16.7,25.8,15.7,83,1012.2,0,84, , 
2005 Abr 04,1:40,322,300,15,22.9,15.5,84,1012.3,0,54, , 
2005 Abr 04,1:50,320,334,15.4,22.3,15.2,85,1012.4,0,29, , 
2005 Abr 04,2:00,322,328,14.6,22.9,14.9,85,1012.4,0,9, , 
2005 Abr 04,2:10,329,331,14.3,22.9,14.5,87,1012.6,0,0, , 
2005 Abr 04,2:20,327,317,13.4,17.7,14.3,88,1012.6,0,-3, , 
2005 Abr 04,2:30,326,338,13,21.2,14.1,89,1012.7,0,-4, , 
2005 Abr 04,2:40,333,350,15.2,21.8,14,89,1012.7,0,-4, , 
2005 Abr 04,2:50,332,323,13.8,20,13.9,89,1012.9,0,-4, , 
2005 Abr 04,3:00,331,325,12.9,20,13.8,89,1013,0,-4,13,0
2005 Abr 04,3:10,332,325,13.1,19.5,13.7,89,1013.1,0,-4, , 
2005 Abr 04,3:20,332,329,13,21.2,13.6,90,1013.1,0,-3, , 
2005 Abr 04,3:30,333,353,11.3,16.6,13.6,90,1013.2,0,-4, , 
2005 Abr 04,3:40,334,328,12.2,16.6,13.5,89,1013.4,0,-4, , 
2005 Abr 04,3:50,334,331,10.9,14.9,13.3,89,1013.5,0,-4, , 
2005 Abr 04,4:00,335,336,11.3,14.9,13.2,91,1013.6,0,-4, , 
2005 Abr 04,4:10,338,320,9.7,12.5,13.1,92,1013.7,0,-4, , 
2005 Abr 04,4:20,339,350,8.1,11.4,12.9,92,1013.8,0,-4, , 
2005 Abr 04,4:30,339,346,7.3,9.7,12.6,93,1013.8,0,-5, , 
2005 Abr 04,4:40,333,334,7,9.1,12.3,93,1013.9,0,-5, , 
2005 Abr 04,4:50,341,356,6.9,9.1,12.1,94,1014,0,-4, , 
2005 Abr 04,5:00,340,341,7.6,9.7,11.9,95,1014.1,0,-4, , 
2005 Abr 04,5:10,331,337,7.4,9.7,11.8,94,1014.3,0,-4, , 
2005 Abr 04,5:20,340,343,7,9.1,11.6,95,1014.4,0,-4, , 
2005 Abr 04,5:30,353,345,6.1,9.1,11.7,97,1014.4,0,-4, , 
2005 Abr 04,5:40,2,0,5.4,8.5,12.1,96,1014.4,0,-3, , 
2005 Abr 04,5:50,2,5,5.2,7.9,12.4,94,1014.3,0,-2, , 
2005 Abr 04,6:00,0,355,5,7.9,12.6,93,1014.4,0,-2,12.7,0
2005 Abr 04,6:10,0,23,5.4,8.5,12.8,92,1014.5,0,-2, , 
2005 Abr 04,6:20,10,38,5.8,9.1,12.9,92,1014.5,0,-2, , 
2005 Abr 04,6:30,356,351,4,6.8,13,91,1014.6,0,-2, , 
2005 Abr 04,6:40,1,36,5.1,9.7,13,92,1014.5,0,-3, , 
2005 Abr 04,6:50,352,349,6.8,10.2,13.1,91,1014.6,0,-2, , 
2005 Abr 04,7:00,349,346,6.8,10.2,13.2,91,1014.6,0,-2, , 
2005 Abr 04,7:10,349,347,9.7,13.1,13.3,91,1014.6,0,-2, , 
2005 Abr 04,7:20,348,350,9.2,12.5,13.4,91,1014.7,0,-2, , 
2005 Abr 04,7:30,354,336,8.8,12.5,13.4,90,1014.5,0,-2, , 
2005 Abr 04,7:40,353,352,8.9,14.3,13.5,90,1014.4,0,-2, , 
2005 Abr 04,7:50,348,347,9.9,13.7,13.5,90,1014.3,0,-3, , 
2005 Abr 04,8:00,351,352,9.2,13.1,13.4,90,1014.3,0,-2, , 
2005 Abr 04,8:10,350,344,8.6,12.5,13.4,91,1014.2,0,-2, , 
2005 Abr 04,8:20,353,351,9.4,14.3,13.5,90,1014.2,0,-2, , 
2005 Abr 04,8:30,348,348,9.6,13.7,13.5,90,1014.3,0,-2, , 
2005 Abr 04,8:40,346,346,9.4,12.5,13.4,90,1014.3,0,-2, , 
2005 Abr 04,8:50,340,342,8.8,14.3,13.4,91,1014.3,0,-2, , 
2005 Abr 04,9:00,336,338,9,13.7,13.3,91,1014.3,0,-2,12.7,0
2005 Abr 04,9:10,348,353,10.7,14.9,13.3,91,1014.1,0,-2, , 
2005 Abr 04,9:20,351,350,10,16.6,13.4,90,1014.1,0,-1, , 
2005 Abr 04,9:30,350,353,12.5,19.5,13.7,88,1014.1,0,-1, , 
2005 Abr 04,9:40,345,347,12.5,17.7,13.7,87,1014.2,0,-2, , 
2005 Abr 04,9:50,337,332,9.5,13.7,13.7,88,1014.2,0,-2, , 
2005 Abr 04,10:00,335,333,9.5,14.3,13.6,89,1014.1,0,-2, , 
2005 Abr 04,10:10,336,339,9.6,14.3,13.5,89,1014.1,0,-2, , 
2005 Abr 04,10:20,337,338,8.4,13.1,13.5,89,1014.1,0,-2, , 
2005 Abr 04,10:30,342,347,10.1,15.4,13.5,89,1014,0,-1, , 
2005 Abr 04,10:40,344,348,10.8,16,13.6,89,1013.8,0,-2, , 
2005 Abr 04,10:50,347,341,13.3,18.3,13.6,87,1013.9,0,-1, , 
2005 Abr 04,11:00,343,353,12.6,20,13.7,86,1013.8,0,-1, , 
2005 Abr 04,11:10,337,344,11.2,16.6,13.7,85,1013.7,0,-1, , 
2005 Abr 04,11:20,342,340,10.8,16,13.6,85,1013.6,0,-2, , 
2005 Abr 04,11:30,335,336,10.7,14.9,13.5,85,1013.7,0,-2, , 
2005 Abr 04,11:40,338,343,11.3,15.4,13.5,85,1013.7,0,-1, , 
2005 Abr 04,11:50,330,350,9.2,17.7,13.5,86,1013.7,0,-2, , 
2005 Abr 04,12:00,337,333,12.8,18.9,13.5,85,1013.8,0,-2,12.7,0
2005 Abr 04,12:10,342,344,12.2,17.2,13.5,84,1013.9,0,-2, , 
2005 Abr 04,12:20,337,348,11.9,21.8,13.5,83,1014,0,-2, , 
2005 Abr 04,12:30,332,336,13.6,22.9,13.5,80,1014.1,0,-2, , 
2005 Abr 04,12:40,331,334,13.6,20.6,13.8,78,1014.2,0,-2, , 
2005 Abr 04,12:50,335,334,12.3,20,13.7,81,1014.3,0,-2, , 
2005 Abr 04,13:00,332,331,12.6,19.5,13.7,84,1014.4,0,-2, , 
2005 Abr 04,13:10,339,348,12.8,21.8,13.6,84,1014.5,0,-2, , 
2005 Abr 04,13:20,341,339,11,14.3,13.5,85,1014.6,0,-2, , 
2005 Abr 04,13:30,340,345,10,14.3,13.2,87,1014.8,0,-1, , 
2005 Abr 04,13:40,353,346,9.7,14.9,13,88,1014.9,0,4, , 
2005 Abr 04,13:50,8,348,7.5,13.7,12.9,88,1015,0,14, , 
2005 Abr 04,14:00,357,20,6.4,9.7,13,88,1015.1,0,34, , 
2005 Abr 04,14:10,343,0,6.1,10.8,13.1,89,1015.3,0,97, , 
2005 Abr 04,14:20,322,293,6.4,9.1,13.3,88,1015.4,0,134, , 
2005 Abr 04,14:30,337,340,5.6,7.9,13.6,88,1015.6,0,166, , 
2005 Abr 04,14:40,335,344,8,13.1,13.9,87,1015.7,0,197, , 
2005 Abr 04,14:50,338,340,9.5,14.3,14.1,85,1015.9,0,145, , 
2005 Abr 04,15:00,339,341,11.2,16.6,14.2,84,1015.9,0,216,12.9,13.2
2005 Abr 04,15:10,332,328,10.8,17.7,14.7,81,1016,0,200, , 
2005 Abr 04,15:20,337,337,14.7,20,14.9,78,1016.1,0,195, , 
2005 Abr 04,15:30,338,340,16.2,23.5,14.9,77,1016.2,0,253, , 
2005 Abr 04,15:40,340,349,18.1,26.4,15.2,76,1016.2,0,401, , 
2005 Abr 04,15:50,338,354,20.9,33.3,15.7,74,1016.3,0,422, , 
2005 Abr 04,16:00,332,340,22.2,33.3,15.8,73,1016.4,0,342, , 
2005 Abr 04,16:10,331,326,22.9,32.7,16,73,1016.2,0,526, , 
2005 Abr 04,16:20,334,340,22.3,32.7,16.3,70,1016.2,0,566, , 
2005 Abr 04,16:30,330,341,21.7,32.1,16.5,66,1016.1,0,491, , 
2005 Abr 04,16:40,331,349,21.4,31,16.7,64,1016.1,0,545, , 
2005 Abr 04,16:50,325,307,21.3,34.4,16.8,62,1016.2,0,651, , 
2005 Abr 04,17:00,323,339,22.2,31.6,17,60,1016.3,0,689, , 
2005 Abr 04,17:10,328,344,23.3,32.1,17.2,61,1016.2,0,716, , 
2005 Abr 04,17:20,325,295,21.8,33.9,17.4,60,1016.3,0,744, , 
2005 Abr 04,17:30,311,300,23.2,33.3,17.6,60,1016.4,0,767, , 
2005 Abr 04,17:40,305,309,25.4,37.9,17.5,58,1016.3,0,793, , 
2005 Abr 04,17:50,314,311,25,37.3,17.4,58,1016.3,0,817, , 
2005 Abr 04,18:00,319,302,23.6,34.4,17.7,58,1016.3,0,839,13.9,21.2
2005 Abr 04,18:10,310,319,26.3,39,17.7,59,1016.2,0,859, , 
2005 Abr 04,18:20,307,305,30.7,41.3,17.6,58,1016.1,0,878, , 
2005 Abr 04,18:30,307,309,31.2,41.9,17.6,57,1016,0,893, , 
2005 Abr 04,18:40,310,309,31.2,45.4,17.6,58,1016,0,910, , 
2005 Abr 04,18:50,309,311,32.8,47.1,17.8,58,1016,0,921, , 
2005 Abr 04,19:00,306,301,32.6,45.4,17.7,57,1015.9,0,936, , 
2005 Abr 04,19:10,308,306,30.3,40.2,18.1,58,1015.8,0,946, , 
2005 Abr 04,19:20,312,300,29.7,42.5,18.2,58,1015.6,0,952, , 
2005 Abr 04,19:30,312,306,31.7,43.1,18.1,56,1015.6,0,964, , 
2005 Abr 04,19:40,309,310,27.9,40.8,18.4,57,1015.6,0,964, , 
2005 Abr 04,19:50,309,311,31.2,42.5,18.4,57,1015.5,0,968, , 
2005 Abr 04,20:00,307,312,33.7,45.9,18.1,60,1015.4,0,968, , 
2005 Abr 04,20:10,306,308,34.4,44.2,17.8,62,1015.3,0,965, , 
2005 Abr 04,20:20,312,304,30.9,44.2,18,62,1015.3,0,959, , 
2005 Abr 04,20:30,307,309,33.9,45.4,18.1,62,1015.2,0,957, , 
2005 Abr 04,20:40,310,293,29.1,42.5,18.4,63,1015.2,0,945, , 
2005 Abr 04,20:50,312,313,28.4,44.8,18.8,62,1015.2,0,933, , 
2005 Abr 04,21:00,311,293,33,47.1,18.6,60,1015.1,0,924,13.9,14.2
2005 Abr 04,21:10,314,306,31,46.5,18.5,61,1015.1,0,910, , 
2005 Abr 04,21:20,314,302,32.8,45.9,18.6,60,1014.9,0,892, , 
2005 Abr 04,21:30,313,310,33.5,43.6,18.4,61,1014.8,0,877, , 
2005 Abr 04,21:40,315,319,30.6,40.2,18.4,63,1014.8,0,858, , 
2005 Abr 04,21:50,314,302,33,46.5,18.3,65,1014.8,0,834, , 
2005 Abr 04,22:00,313,304,33.5,45.9,18.1,65,1014.6,0,810, , 
2005 Abr 04,22:10,310,303,32.9,47.1,18.1,65,1014.5,0,787, , 
2005 Abr 04,22:20,310,303,35.5,48.3,17.9,67,1014.5,0,762, , 
2005 Abr 04,22:30,314,316,31,45.4,17.8,68,1014.5,0,731, , 
2005 Abr 04,22:40,311,304,31.1,45.4,17.9,69,1014.5,0,701, , 
2005 Abr 04,22:50,308,305,32.7,48.8,17.8,68,1014.5,0,671, , 
2005 Abr 04,23:00,308,308,31,42.5,17.7,68,1014.5,0,641, , 
2005 Abr 04,23:10,310,317,31.2,43.1,17.7,67,1014.4,0,608, , 
2005 Abr 04,23:20,315,319,32.5,44.2,17.6,65,1014.3,0,574, , 
2005 Abr 04,23:30,316,320,30,42.5,17.6,67,1014.4,0,534, , 
2005 Abr 04,23:40,315,317,30.5,42.5,17.4,71,1014.3,0,497, , 
2005 Abr 04,23:50,317,307,27.5,40.8,17.4,72,1014.2,0,458, , 
2005 Abr 05,0:00,313,305,32.3,43.1,17.1,72,1014.1,0,418,13.6,13.9
2005 Abr 05,0:10,310,301,31.1,44.2,16.8,75,1014.3,0,375, , 
2005 Abr 05,0:20,313,302,28.7,44.8,16.5,78,1014.5,0,335, , 
2005 Abr 05,0:30,315,311,29.4,43.1,16.4,79,1014.6,0,294, , 
2005 Abr 05,0:40,315,314,28.5,38.5,16.1,79,1014.5,0,257, , 
2005 Abr 05,0:50,320,329,26.8,39,15.9,79,1014.4,0,219, , 
2005 Abr 05,1:00,320,317,26.5,39,15.7,78,1014.4,0,182, , 
2005 Abr 05,1:10,322,313,21.9,36.7,15.7,78,1014.6,0,148, , 
2005 Abr 05,1:20,326,319,24.5,35.6,15.6,76,1014.6,0,114, , 
2005 Abr 05,1:30,324,303,23.7,35,15.3,78,1014.6,0,83, , 
2005 Abr 05,1:40,323,317,23.1,33.9,15,78,1014.7,0,55, , 
2005 Abr 05,1:50,324,326,23.3,33.3,14.7,78,1014.7,0,31, , 
2005 Abr 05,2:00,326,327,20.4,31.6,14.4,78,1014.8,0,12, , 
2005 Abr 05,2:10,327,338,18.2,30.4,14.2,80,1014.8,0,1, , 
2005 Abr 05,2:20,325,316,18.2,25.8,14,80,1015,0,-3, , 
2005 Abr 05,2:30,320,325,17.3,25.8,13.8,80,1015,0,-4, , 
2005 Abr 05,2:40,318,296,15.8,21.8,13.6,82,1015.2,0,-4, , 
2005 Abr 05,2:50,324,321,14.3,22.3,13.5,83,1015.3,0,-4, , 
2005 Abr 05,3:00,319,321,14.2,20.6,13.4,84,1015.6,0,-4,13.1,0
2005 Abr 05,3:10,322,325,13.4,20.6,13.3,85,1015.7,0,-4, , 
2005 Abr 05,3:20,327,308,13,19.5,13.2,85,1015.9,0,-4, , 
2005 Abr 05,3:30,330,330,10.8,16,13,85,1016.2,0,-4, , 
2005 Abr 05,3:40,330,334,9.9,14.3,12.8,85,1016.2,0,-4, , 
2005 Abr 05,3:50,332,340,8.7,13.1,12.5,85,1016.2,0,-4, , 
2005 Abr 05,4:00,335,325,10.4,14.3,12.2,87,1016.3,0,-4, , 
2005 Abr 05,4:10,332,340,9.8,13.7,12,87,1016.5,0,-4, , 
2005 Abr 05,4:20,332,319,10.2,13.1,11.8,89,1016.6,0,-4, , 
2005 Abr 05,4:30,337,342,10.3,13.7,11.6,89,1016.6,0,-4, , 
2005 Abr 05,4:40,334,343,10.1,16,11.6,89,1016.7,0,-4, , 
2005 Abr 05,4:50,343,327,8,11.4,11.5,89,1016.8,0,-4, , 
2005 Abr 05,5:00,354,349,8.6,12.5,11.6,89,1016.9,0,-4, , 
2005 Abr 05,5:10,353,348,8.4,12.5,11.7,88,1016.9,0,-4, , 
2005 Abr 05,5:20,354,350,5.6,9.7,11.7,87,1017,0,-4, , 
2005 Abr 05,5:30,354,349,5.2,9.1,11.6,88,1016.8,0,-5, , 
2005 Abr 05,5:40,350,349,7.7,10.2,11.6,87,1016.8,0,-4, , 
2005 Abr 05,5:50,344,347,8.4,10.8,11.4,88,1016.8,0,-5, , 
2005 Abr 05,6:00,336,324,7.8,10.8,11,88,1016.9,0,-5,12.7,0
2005 Abr 05,6:10,340,349,8.1,10.8,10.6,90,1017,0,-5, , 
2005 Abr 05,6:20,346,348,8.9,11.4,10.5,92,1017,0,-4, , 
2005 Abr 05,6:30,336,341,6.9,9.1,10.4,92,1017.1,0,-4, , 
2005 Abr 05,6:40,332,311,7.3,9.1,10.3,93,1017.2,0,-4, , 
2005 Abr 05,6:50,328,324,6.1,7.9,10.1,93,1017.2,0,-5, , 
2005 Abr 05,7:00,318,309,6.2,8.5,10,94,1017.2,0,-4, , 
2005 Abr 05,7:10,317,322,6.9,8.5,10,95,1017.3,0,-4, , 
2005 Abr 05,7:20,307,313,5.9,7.4,10,95,1017.3,0,-4, , 
2005 Abr 05,7:30,316,296,3.2,4.5,9.7,94,1017.4,0,-5, , 
2005 Abr 05,7:40,323,323,2.8,3.9,9.4,96,1017.4,0,-5, , 
2005 Abr 05,7:50,60,52,4.8,7.4,9.3,97,1017.5,0,-5, , 
2005 Abr 05,8:00,72,71,4.1,6.2,9,96,1017.5,0,-5, , 
2005 Abr 05,8:10,78,75,4.8,7.4,8.5,96,1017.6,0,-5, , 
